np,91f3eccf9f50a7880a98a2ac38d13385,your god is a lie<nl>no  bill<nl>,null,5c3bda77f7affce8e64f348649f1f581,
np,5efdc8a07a2d58175d4cb734069221e0,450443be80cec5189f89c56219105d41: that link you posted seems to have an answer to your question !<nl>450443be80cec5189f89c56219105d41: hahaha<nl>how on earth does someone answer their own question by accident <nl>,null,91962af785011184699ed00d20be0eec,
np,b4fb06241afce6183239a809b40f0998,Hey there.<nl>You first.<nl>,null,c93652b654969e6f9694a81445d72c73,
np,afa1cfe2046b664d42825ef60c80a617,16 m<nl>mhm<nl>u?<nl>y XD<nl>XD<nl>u like anal? :3<nl>mmmm can i eat ur ass out?<nl>force me 2 <nl>can i see a pic??<nl>D:<nl>how big are ur tits?<nl>mmmm<nl>36?<nl>&<nl>got milk for me?<nl>&<nl>how old are u?<nl>oooo :D<nl>man i wanna see a pic<nl>its fine :D<nl>pwease<nl>*poke*<nl>:D<nl>cant wait<nl>,null,d3990215792f4d3634b6736a1389e5ab,
np,eaa23271a7bd91ec051e41816da20507,heyy bro<nl>no<nl>make me<nl>,null,84b795a7752d3dcafe437c592dd3fbdc,
np,64cfcc6f37a049132c42aecc0cea220d,hi all  I've got a strange problem with printers  they disappear after a while  any idea where to start looking for clues?<nl>I'm using debian stable's samba 3.0.14-something<nl>,null,dbb38bd60966c1ace751591d27a90345,
np,9195ddae0b0d38a9c2fd1e0381edbd48,you shouldnt add it in htere<nl>OSX uses lookupd<nl>which takes its config from netinfo<nl>so you should add it into the configuration pane in the GUI<nl>System Preferences -<nl>ddfreyne: no  it doenst<nl>,null,d9744a4314b7a54a9022db3996ffcdea,
np,c7973aff9b7bdb0a0ad08d5b3d1ee712,Quellism: first of all  if irssi needs it and you want irssi  then you need both. makes sense eh?<nl>Quellism: pkg_info | grep '^glib'<nl>Quellism: ok. then you don't have glib yet.<nl>Quellism: np. glibc is linux's libc BTW. netbsd doesn't use that.<nl>,null,af7266425cbd473c79e2add3b8a9f668,
p,47243a4a2c68f2f00899670d455a21fa,A truck<nl>Ford<nl>Grey <nl>Grey<nl>Green<nl>Black<nl>,null,f29cd1cb5e7fe83ff55cf6e07e469676,
np,77194253ee065122d06a4a8fecbc35bd,Hm..  my class/ID names are never more than two words anyway.<nl>,null,002498df57ad3091541497e42a6abf7a,
np,b25b6b77a0087ff8385941e5545d32ea,edb259c0e0038f38bb200bc20c8cbf7e: You should probably let the htmlwg know too<nl>,null,19d88469d94e0eadabc7646978ab51dd,
np,0ff551825eefd6e6b2c3185f7e00b54f,The paste 766617 has been moved to <nl>,null,2580e284d0c60a96da756afb363fa1be,
np,156d76b3ddb329fee12850ad2c2ad0aa,hi<nl>18 m bosnia<nl>u ?<nl>,null,b6451c99c62874ef54e187d5e97d5974,
np,1ceb0f81febc6a6b061247e9493a18bb,hello<nl>,null,b4fdbfad13ed759275bfee5cce559296,
